url	title	provider	monitor	os	front_cam	back_cam	cpu	ram	rom	SD	SIM	battery
https://tiki.vn/dien-thoai-iphone-6s-32gb-hang-nhap-khau-p754976.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 6s 32GB - Hàng Nhập Khẩu	Apple	Màn hình: IPS đèn nền LED 4.7inch, 750 x 1334pixels (mật độ điểm ảnh 326ppi) 		Camera trước/sau: 5MP/ 12MP 		CPU: Apple A9 	RAM: 2GB 	Bộ nhớ: 32GB 			
https://tiki.vn/dien-thoai-huawei-p30-hang-chinh-hang-p12635106.html?src=category-page-1789.1795&2hi=0	Điện Thoại Huawei P30 - Hàng Chính Hãng	Huawei	Màn hình: 6.1 inch (1080 x 2340 pixels) 		Camera Trước/Sau: 24 MP/ 40 MP x 16 MP x 8 MP 		CPU: HiSilicon Kirin 980 (7nm) 	RAM: 8GB 	Bộ Nhớ: 128GB 		SIM tương thích: Nano SIM (2 SIM) 	
https://tiki.vn/dien-thoai-samsung-galaxy-note-10-plus-256gb-8gb-ban-my-hang-nhap-khau-p36995802.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 10 Plus (256GB/8GB) Bản Mỹ - Hàng nhập khẩu	Samsung	Công nghệ màn hình: Super AMOLED Màn hình rộng: 6.8 inch Bảo mật nâng cao Mở khóa bằng khuôn mặt, Quét mống mắt, Mở khoá vân tay dưới màn hình 		Camera Trước: 12MP 	Camera Sau: 12 MP + 12 MP + 16 MP 	CPU: Exynos 9825 8 nhân 64-bit 	RAM: 12GB 	Bộ Nhớ: 256GB 	Hỗ trợ thẻ nhớ: MicroSD, hỗ trợ tối đa 512 GB 		
https://tiki.vn/dien-thoai-samsung-galaxy-a80-128gb-8gb-hang-chinh-hang-p14380981.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A80 (128GB/8GB) - Hàng Chính Hãng	Samsung	Thiết kế: Màn hình AMOLED Full màn hình Màn hình: Super AMOLED, 6.7", Full HD+ Tính năng: Mở khóa bằng khuôn mặt, Mở khoá vân tay dưới màn hình 		Camera Trước/Sau: Chính 48 MP & Phụ 8 MP, TOF 3D (Camera Xoay) 		CPU: Snapdragon 730 8 nhân 	RAM: 8GB 	Bộ Nhớ: 128GB 		SIM tương thích: 2 Nano SIM 	
https://tiki.vn/dien-thoai-samsung-galaxy-note-8-tim-hang-nhap-khau-p20674264.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 8 - Tím - Hàng Nhập Khẩu	Samsung	Thiết kế: Nguyên khối, màn hình vô cực không viền Màn hình: 6.3 inches (1440 x 2960 pixels) 		Camera Trước/Sau: 8MP/12MP 		CPU: Qualcomm MSM8998 Snapdragon 835 	RAM: 6GB 	Bộ Nhớ: 64 GB 		SIM tương thích: Nano SIM 	
https://tiki.vn/dien-thoai-black-shark-2-quoc-te-12gb-256gb-ma-skr-h0-hang-chinh-hang-p17050615.html?src=category-page-1789.1795&2hi=1	Điện thoại Black Shark 2 Quốc Tế (12GB/256GB - Mã SKR-H0) - Hàng Chính Hãng	Black Shark					CPU Snapdragon 855 (7nm) 	Bộ nhớ: 12GB (RAM) - 256GB (ROM - UFS 2.1) 	Bộ nhớ: 12GB (RAM) - 256GB (ROM - UFS 2.1) 			Dung lượng Pin: 4000mAh Công nghệ sạc Qualcomm Quick Charge 4.0, 27W (đạt 60% pin trong 30 phút) 
https://tiki.vn/dien-thoai-wiko-sunny-3-plus-w_k200-hang-chinh-hang-p6926491.html?src=category-page-1789.1795&2hi=0	Điện thoại Wiko Sunny 3 Plus (W_k200) - Hàng Chính Hãng	WIKO	Màn hình tràn 18:9, hiển thị lớn hơn với 5.45" 	Hệ điều hành mới nhất Android Oreo Go Edition 	Camera sau 5MP cùng đèn LED, Camera trước 2MP 	Camera sau 5MP cùng đèn LED, Camera trước 2MP 			Bộ xử lý Quad-Core và bộ nhớ 8GB cho trải nghiệm mượt mà 			
https://tiki.vn/dien-thoai-realme-2-pro-4gb-64gb-hang-chinh-hang-p7621088.html?src=category-page-1789.1795&2hi=1	Điện Thoại Realme 2 Pro (4GB/64GB) - Hàng Chính Hãng	Realme	Màn hình: 6.3 inch, Full HD+ (1080 x 2340 Pixels) 		Camera Trước / Sau: 16MP / Camera kép 16MP + 2MP 		CPU: Qualcomm Snapdragon 660 8 nhân 	RAM: 4GB 	Bộ Nhớ: 64GB 		SIM tương thích: Nano SIM 	
https://tiki.vn/combo-dien-thoai-black-shark-2-pro-quoc-te-8gb-128gb-tay-cam-trai-black-shark-2-0-hang-chinh-hang-p33139534.html?src=category-page-1789.1795&2hi=1	Combo Điện Thoại Black Shark 2 Pro Quốc Tế (8GB/128GB) + Tay Cầm Trái Black Shark 2.0 - Hàng Chính Hãng	Black Shark	Màn hình 6.39″ AMOLED (1080 x 2340) - Mặt kính Gorilla Glass 6 				CPU Snapdragon 855+ (2.96Ghz – 7nm) 	Bộ nhớ: 8GB (RAM) – 128GB (ROM – UFS 3.0) 	Bộ nhớ: 8GB (RAM) – 128GB (ROM – UFS 3.0) 			Dung lượng Pin: 4000mAh (Pin chuyên dụng cho Game cải thiện độ bền) Công nghệ sạc Qualcomm Quick Charge 4.0 - 27W (đạt 60% pin trong 30 phút) 
https://tiki.vn/dien-thoai-vsmart-active-1-hang-chinh-hang-p8123797.html?src=category-page-1789.1795&2hi=0	Điện Thoại Vsmart Active 1 - Hàng Chính Hãng	Vsmart	Màn hình: 5.45" 		Camera trước: 8MP 	Camera sau: 12MP và 5MP 	Chipset (hãng SX CPU): Qualcomm Snapdragon 660 8 nhân 	RAM: 4 GB 	Bộ nhớ trong: 64 GB 			
https://tiki.vn/dien-thoai-ulefone-p6000-plus-ram-3gb-rom-32gb-pin-6350mah-hang-chinh-hang-p28320364.html?src=category-page-1789.1795&2hi=0	Điện thoại Ulefone P6000 Plus (Ram 3Gb/Rom 32Gb , pin 6350mAh) hàng chính hãng	Ulefone	Màn hình 6.0 '' , hệ điều hành Android 9 Pie 	Màn hình 6.0 '' , hệ điều hành Android 9 Pie 				RAM 3 GB , ROM 32 GB (Thẻ SD Tối đa 128 GB) 		RAM 3 GB , ROM 32 GB (Thẻ SD Tối đa 128 GB) 	Sử dụng 2 sim hoặc 1 sim+1 thẻ nhớ 	Pin Li-polymer 6350mAh , Sạc nhanh 5V, 2A Cao 159,3mm, Rộng 75,8mm, Dày 10,7mm, Cân nặng 213g (có pin) 
https://tiki.vn/dien-thoai-itel-a16-hang-chinh-hang-p10695043.html?src=category-page-1789.1795&2hi=0	Điện Thoại ITEL A16 - Hàng Chính Hãng	Itel	Màn hình: 5 inch FWVGA (480 x 854) Pixel, TFT 		Camera Trước: 2MP 	Camera Sau: 5MP 	CPU: Spreadtrum SC7731E (1.2 GHz) 	RAM: 512 MB 	Bộ Nhớ: 8GB 		SIM tương thích: 2 Micro SIM 	
https://tiki.vn/dien-thoai-nony-b1-hang-chinh-hang-p19884083.html?src=category-page-1789.1795&2hi=1	Điện Thoại Nony B1 - Hàng Chính Hãng	Nony	Màn hình IPS 5.5 inches 		Camera trước : 5MP 	Camera sau: 8MP 		RAM: 2GB 	Bộ nhớ trong: 16GB 			Pin 2300 mAh 
https://tiki.vn/dien-thoai-huawei-honor-7a-hang-chinh-hang-p25591986.html?src=category-page-1789.1795&2hi=0	Điện Thoại Huawei Honor 7A - Hàng Chính Hãng	Huawei	Màn hình Fullview: 5.7inch 	Hệ điều hành: EMUI 8.0 		Camera sau 13MP 						Dung lượng pin: 3000mAh 
https://tiki.vn/dien-thoai-wiko-y60-hang-chinh-hang-p37601844.html?src=category-page-1789.1795&2hi=1	Điện Thoại Wiko Y60 - Hàng chính hãng	WIKO	Màn hình 5.45", tỷ lệ rộng 18:9 		Camera trước & sau: 5 MP 		CPU: Mediatek MT6739WA Quad-Core 		Dung lượng bộ nhớ lớn: 16GB ROM 	Khả năng mở rộng lên đến 128GB bằng thẻ nhớ microSD 		Dung lượng Pin: 2500 mAh 
https://tiki.vn/dien-thoai-xiaomi-redmi-note-7-4gb-128gb-hang-chinh-hang-p10776052.html?src=category-page-1789.1795&2hi=0	Điện Thoại Xiaomi Redmi Note 7 (4GB/128GB) - Hàng Chính Hãng	Xiaomi	Màn hình: IPS LCD, 6.3", Full HD+ 		Camera Trước/ Sau: 13 MP/ 48 MP và 5 MP (2 camera) 		CPU: Qualcomm Snapdragon 660 8 nhân 	RAM: 4GB 	Bộ nhớ trong: 128 GB 			
https://tiki.vn/dien-thoai-samsung-galaxy-note-8-256gb-6gb-ban-han-quoc-hang-nhap-khau-p25401672.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 8 (256GB/6GB ) Bản Hàn Quốc  - Hàng Nhập Khẩu	Samsung	Màn hình :6.3 inch Màn hình Công nghệ màn hình :Super AMOLED Màu màn hình :16 Triệu màu Chuẩn màn hình :2K Độ phân giải màn hình :2960 x 1440 pixels Mặt kính màn hình :Corning Gorilla Glass 5 	Hệ điều hành :Android 7.1.1 (Nougat) 	Camera Trước 	Camera Sau 	CPU :Lõi Tám (lõi Tứ 2.3GHz + lõi Tứ 1.7GHz), 64 bit, vi xử lý 10nm 	RAM :6 GB RAM :6 GB 	Bộ nhớ trong :64 GB 			
https://tiki.vn/dien-thoai-iphone-xs-512gb-hang-chinh-hang-p4538177.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS 512GB - Hàng Chính Hãng	Apple	Màn hình OLED: 5.8 inch Super Retina (2436 x 1125), 463ppi, 3D Touch, TrueTone Dolby Vision HDR 10 		Camera Trước/Sau: 7MP/ 2 camera 12MP 		CPU: A12 Bionic 64-bit 7nm 	RAM: 4GB 	Bộ Nhớ: 512GB 		SIM: 1 Nano SIM + 1 eSIM 	
https://tiki.vn/dien-thoai-blackberry-key2-le-hang-chinh-hang-p6388491.html?src=category-page-1789.1795&2hi=1	Điện Thoại Blackberry Key2 LE - Hàng Chính Hãng	BlackBerry	Màn hình: 4.5 inches, 1080 x 1620 pixels 		Camera Trước: 8 MP 	Camera Sau: 13 MP, f/2.2, 1/3.1 	CPU: Qualcomm SDM636 Snapdragon 636 	RAM: 4GB 	Bộ Nhớ: 64GB 	CPU: Qualcomm SDM636 Snapdragon 636 	SIM: 2 Nano SIM 	Tính năng: Sạc nhanh Quick Charge 3.0, Tiết kiệm pin, Mở khóa bằng vân tay 
https://tiki.vn/dien-thoai-iphone-11-pro-max-256gb-2-sim-hang-nhap-khau-p35483055.html?src=category-page-1789.1795&2hi=0	Điện thoại iPhone 11 Pro Max 256GB (2 Sim) - Hàng nhập khẩu 	Apple	Màn hình 6.5 inchs, 1242 x 2688 Pixels 	Hệ điều hành iOS 13 	Camera trước 12 MP 	Camera sau Triple 12MP Ultra Wide, Wide and Telephoto cameras 	CPU Apple A13 Bionic, 6, Đang cập nhật 	RAM 4 GB 	Bộ nhớ trong 256 GB 		Thẻ SIM eSIM và NanoSIM, 2 Sim 	Dung lượng pin Lâu hơn iPhone Xs 4h 
https://tiki.vn/dien-thoai-iphone-11-pro-256gb-hang-nhap-khau-p33802447.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 11 Pro 256GB - Hàng Nhập Khẩu 	Apple	Màn hình: 5.8 inchs, 1125 x 2436 Pixels 	Hệ điều hành: iOS 13 	Camera trước: 12 MP 	Camera sau: Bộ 3 camera 12MP 	CPU: Apple A13 Bionic (7 nm+) 	RAM: 6GB 	Bộ nhớ trong: 256 GB 		Thẻ SIM: Nano-SIM, Electronic SIM card (eSIM) 	Dung lượng pin: 3190 mAh 
https://tiki.vn/dien-thoai-apple-iphone-xr-128gb-den-hang-nhap-khau-p20712873.html?src=category-page-1789.1795&2hi=0	Điện thoại Apple iPhone XR 128GB Đen - Hàng nhập khẩu	Apple	Màn hình: 6.1 inch LCD (828 x 1792), 324 ppi, 3D touch, True-tone 		Camera Trước/Sau: 7MP / 12MP 		CPU: A12 Binonic 64-bit 7nm 	RAM: 3GB 	Bộ Nhớ: 128GB 		SIM: Nano Sim, eSim 	
https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a8-8-t295-2019-da-kich-hoat-bao-hanh-hang-chinh-hang-p23258088.html?src=category-page-1789.1795&2hi=0	Máy Tính Bảng Samsung Galaxy Tab A8 8' T295 (2019) - Đã Kích Hoạt Bảo Hành - Hàng Chính Hãng	Samsung	Màn hình: 8'' WUXGA TFT Độ phân giải 1280 x 800 pixels 		Camera Trước: 2 MP 	Camera Sau: 8 MP 	CPU: Qualcomm Snapdragon 429 processor 	RAM: 2GB 	Bộ Nhớ: 32GB 	Hỗ trợ thẻ nhớ MicroSD, lên đến 512 GB 		
https://tiki.vn/dien-thoai-masstel-x9-hang-chinh-hang-p21759956.html?src=category-page-1789.1795&2hi=1	Điện Thoại Masstel X9 - Hàng Chính Hãng	Masstel	Màn hình: 5.5 inch, IPS Full HD 		Camera Trước: 5MP (Flash) 	Camera Sau: 8MP AF 	Chip: SC9863 8 nhân - 1.6GHz 	Bộ nhớ: 2GB RAM + 16GB ROM 	Bộ nhớ: 2GB RAM + 16GB ROM 	Hỗ trợ thẻ nhớ: Micro SD 64GB 	SIM: 2 SIM 2 sóng 	PIN: 2500mAh 
https://tiki.vn/dien-thoai-iphone-xr-256gb-nhap-khau-chinh-hang-p4538605.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone XR 256GB - Nhập Khẩu Chính Hãng	Apple	Màn hình: 6.1 inch LCD (828 x 1792), 324 ppi, 3D touch, True-tone 		Camera Trước/Sau: 7MP / 12MP 		CPU: A12 Binonic 64-bit 7nm 	RAM: 3GB 	Bộ Nhớ: 256GB 		SIM: 1 Nano SIM, 1 eSIM 	
https://tiki.vn/dien-thoai-xiaomi-mi-9-128gb-6gb-hang-chinh-hang-p10732873.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Mi 9 (128GB/6GB) - Hàng Chính Hãng	Xiaomi	Màn hình: 6.39inch, 1080 x 2340 pixels, 19:9 ratio (~395 ppi density) 		Camera Trước/Sau: 20 MP / 48 MP, 16 MP và 12MP (3 camera) 		CPU: Snapdragon 855 8 nhân 64-bit, sở hữu tính năng Game Turbo 	RAM: 6GB 	Bộ Nhớ: 128GB 			
https://tiki.vn/may-tinh-bang-samsung-galaxy-a-plus-8-co-s-pen-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p13561031.html?src=category-page-1789.1795&2hi=1	Máy Tính Bảng Samsung Galaxy A Plus 8'' (Có S Pen) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung	Màn hình: WUXGA TFT 8" Độ phân giải 1920 x 1200 pixels 		Camera Trước: 8 MP 	Camera Sau : 5 MP. 	CPU: Exynos 7904 	RAM: 3GB 	Bộ Nhớ: 32GB 			
https://tiki.vn/dien-thoai-iphone-x-64gb-hang-nhap-khau-p917556.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone X 64GB - Hàng Nhập Khẩu	Apple	Màn hình: Super AMOLED capacitive touchscreen, 5.8 inch HD 		Camera Trước/Sau: 7MP/ 2 camera 12MP 		CPU: Apple A11 Bionic 6 nhân 	RAM: 3GB 	Bộ Nhớ: 64GB 		SIM: 1 Nano SIM 	
https://tiki.vn/dien-thoai-realme-c2-2gb-32gb-hang-chinh-hang-p40335864.html?src=category-page-1789.1795&2hi=0	Điện Thoại Realme C2 (2GB/32GB) - Hàng Chính Hãng	Realme	Màn hình IPS, 6.1", HD+ 		Camera trước: 5MP 	Camera sau: Chính 13MP và Phụ 2MP 		RAM: 2GB 			Thẻ SIM: 2 Nano SIM 	Dung lượng pin: 4000mAh, công nghệ tiết kiệm pin 
https://tiki.vn/dien-thoai-oppo-find-x-hang-chinh-hang-p2998105.html?src=category-page-1789.1795&2hi=1	Điện Thoại OPPO Find X - Hàng Chính Hãng	OPPO	Thiết kế nguyên khối, Màn hình cong tràn siêu cực Màn hình: 6.42 inch 2340 x 1080 (FHD+) 		Camera Trước: 25 MP 	Camera Sau: 20 MP + 16 MP 	CPU: Qualcomm Snapdragon 845, 2.8GHz 	RAM: 8GB 	Bộ Nhớ: 256GBB 			
https://tiki.vn/dien-thoai-iphone-8-256gb-hang-nhap-khau-p916828.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 8 256GB - Hàng Nhập Khẩu	Apple	Màn hình: LED-backlit IPS LCD, 4.7 inch HD 		Camera Trước/Sau: 7MP/12MP 		CPU: Apple A11 Bionic 6 nhân 	RAM: 2GB 	Bộ Nhớ: 256GB 		SIM: 1 Nano SIM 	
https://tiki.vn/dien-thoai-xiaomi-redmi-note-8-4gb-64gb-hang-chinh-hang-p35962828.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Redmi Note 8 (4GB/64GB) - Hàng chính hãng	Xiaomi	Màn hình: IPS LCD, 6.3", Full HD+ 	Hệ điều hành: Android 9.0 (Pie) 	Camera trước: 13 MP 	Camera sau:Chính 48 MP & Phụ 8 MP, 2 MP, 2 MP 	CPU: Qualcomm Snapdragon 665 8 nhân 	RAM: 4 GB 	Bộ nhớ trong: 64 GB 		Thẻ SIM:2 SIM Nano 	Dung lượng pin: 4000 mAh, có sạc nhanh 
https://tiki.vn/dien-thoai-smartphone-bird-s1-hang-chinh-hang-p34590658.html?src=category-page-1789.1795&2hi=1	Điện thoại smartphone Bird S1 - Hàng Chính Hãng	Bird										
https://tiki.vn/dien-thoai-smartphone-nguoi-gia-masstel-x5-fami-hang-chinh-hang-p36277141.html?src=category-page-1789.1795&2hi=1	Điện Thoại Smartphone Người Già Masstel X5 Fami - Hàng chính hãng	Masstel	Thiết kế lôi cuốn, sang trọng với màn hình 18:9, 									
https://tiki.vn/dien-thoai-realme-3-pro-64gb-4gb-hang-chinh-hang-p20317257.html?src=category-page-1789.1795&2hi=1	Điện Thoại Realme 3 Pro (64GB/4GB) - Hàng Chính Hãng	Realme	Màn hình: 6.3 inch, Full HD+ 		Camera Trước : 25 MP 	Camera Sau: Chính 16 MP & Phụ 5 MP 	CPU: Snapdragon 710 8 nhân 64-bit 	RAM: 4GB 	Bộ Nhớ: 64GB 		SIM tương thích: 2 Nano SIM 	PIN: 4045 mAh 
https://tiki.vn/dien-thoai-huawei-y6-prime-2018-hang-chinh-hang-p2360443.html?src=category-page-1789.1795&2hi=1	Điện Thoại Huawei Y6 Prime (2018) - Hàng Chính Hãng	Huawei	Màn hình: IPS LCD, 5.7", HD+ 			Camera sau trước/sau: 8MP / 13MP 	CPU: Qualcomm Snapdragon 425 4 nhân 64-bit 	RAM: 2GB 	Bộ nhớ trong: 16GB 		Sim tương thích: Nano Sim 	
https://tiki.vn/dien-thoai-xiaomi-redmi-note-8-pro-6gb-128gb-hang-chinh-hang-p35965073.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Redmi Note 8 Pro (6GB/128GB) - Hàng chính hãng	Xiaomi	Màn hình: IPS LCD, 6.53", Full HD+ 	Hệ điều hành: Android 9.0 (Pie) 	Camera trước: 20 MP 	Camera sau:Chính 64 MP & Phụ 8 MP, 2 MP, 2 MP 	CPU: Mediatek Helio G90T 8 nhân 	RAM: 6 GB 	Bộ nhớ trong: 128 GB 		Thẻ SIM:2 SIM Nano 	Dung lượng pin: 4500 mAh, có sạc nhanh 
https://tiki.vn/dien-thoai-samsung-galaxy-s10-plus-sm-g975u-128gb-8gb-ban-my-hang-nhap-khau-p21482016.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy S10 Plus SM-G975U (128GB/8GB) - Bản Mỹ - Hàng nhập khẩu	Samsung	Thiết kế: Nguyên khối, màn hình vô cực Màn hình: Super AMOLED, 6.44"", Quad HD+ (2K+) 		Camera Trước: Camera kép (10MP (2PD) f1.9, Depth Camera 8MP f2.2) 	Camera Sau: 3 camera (Tele 12MP (2PD) f2.4 + góc rộng 12MP f1.5/2.4 + siêu rộng 16MP f2.2 123 độ) 	CPU: Lõi 8, Exynos 9820 	RAM: 8GB 	Bộ Nhớ: 128GB 		Sim : 1 sim Nano 	
https://tiki.vn/dien-thoai-iphone-xs-max-512gb-hang-chinh-hang-p4539441.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone XS Max 512GB - Hàng Chính Hãng	Apple	Màn hình OLED: 6.5 inch Super Retina (2688 x 1242), 458ppi, 3D Touch, TrueTone Dolby Vision HDR 10 		Camera Trước/Sau: 7MP/ 2 camera 12MP 		CPU: A12 Bionic 64-bit 7nm 	RAM: 4GB 	Bộ Nhớ: 512GB 		SIM: 1 Nano SIM + 1 eSIM 	
https://tiki.vn/dien-thoai-samsung-galaxy-note-8-ban-256gb-hang-nhap-khau-p25401645.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 8 Bản 256GB  - Hàng Nhập Khẩu	Samsung	Màn hình :6.3 inch Màn hình Công nghệ màn hình :Super AMOLED Màu màn hình :16 Triệu màu Chuẩn màn hình :2K Độ phân giải màn hình :2960 x 1440 pixels Mặt kính màn hình :Corning Gorilla Glass 5 	Hệ điều hành :Android 7.1.1 (Nougat) 	Camera Trước 	Camera Sau 	CPU :Lõi Tám (lõi Tứ 2.3GHz + lõi Tứ 1.7GHz), 64 bit, vi xử lý 10nm 	RAM :6 GB RAM :6 GB 	Bộ nhớ trong :64 GB 			
https://tiki.vn/dien-thoai-samsung-galaxy-note-8-den-hang-nhap-khau-p20676584.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 8 - Đen - Hàng Nhập Khẩu	Samsung	Thiết kế: Nguyên khối, màn hình vô cực không viền Màn hình: 6.3 inches (1440 x 2960 pixels) 		Camera Trước/Sau: 8MP/12MP 		CPU: Qualcomm MSM8998 Snapdragon 835 	RAM: 6GB 	Bộ Nhớ: 64 GB 		SIM tương thích: Nano SIM 	
https://tiki.vn/dien-thoai-iphone-xs-256gb-hang-chinh-hang-p4538011.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone XS 256GB - Hàng Chính Hãng	Apple	Màn hình OLED: 5.8 inch Super Retina (2436 x 1125), 463ppi, 3D Touch, TrueTone Dolby Vision HDR 10 		Camera Trước/Sau: 7MP/ 2 camera 12MP 		CPU: A12 Bionic 64-bit 7nm 	RAM: 4GB 	Bộ Nhớ: 256GB 		SIM: 1 Nano SIM + 1 eSIM 	
https://tiki.vn/dien-thoai-iphone-x-256gb-hang-nhap-khau-p917986.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone X 256GB - Hàng Nhập Khẩu	Apple	Màn hình: Super AMOLED capacitive touchscreen, 5.8 inch HD 		Camera Trước/Sau: 7MP/ 2 camera 12MP 		CPU: Apple A11 Bionic 6 nhân 	RAM: 3GB 	Bộ Nhớ: 256GB 		SIM: 1 Nano SIM 	
https://tiki.vn/dien-thoai-oppo-a1k-2gb-32gb-hang-chinh-hang-p20123594.html?src=category-page-1789.1795&2hi=0	Điện thoại Oppo A1K (2GB/32GB)  - Hàng Chính Hãng	OPPO	Màn hình : 6.1 inches, 720 x 1560 Pixels 	Hệ điều hành : Android 9 	Camera trước : 5.0 MP 	Camera sau : 8.0 MP 	CPU : MT6762R, 8, 2.0 GHz 	RAM : 2 GB 	Bộ nhớ trong : 32 GB 		Thẻ SIM : Nano SIM, 2 Sim 	Dung lượng pin : 4000 mAh 
https://tiki.vn/dien-thoai-meizu-m8-hang-chinh-hang-p16837944.html?src=category-page-1789.1795&2hi=1	Điện Thoại Meizu M8 - Hàng Chính Hãng	Meizu	Màn hình: 5.7 inch, HD 		Camera Trước/Sau: 5 MP/ 12M + 5MP 		CPU: MT6762 Processor 	RAM: 4GB 	Bộ Nhớ: 64GB 			
https://tiki.vn/dien-thoai-iphone-11-pro-64gb-hang-chinh-hang-p32036936.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 11 Pro 64GB - Hàng Chính Hãng 	Apple	Màn hình: 5.8 inchs, 1125 x 2436 Pixels 	Hệ điều hành: iOS 13 	Camera trước: 12 MP 	Camera sau: Bộ 3 camera 12MP 	CPU: Apple A13 Bionic (7 nm+) 	RAM: 4GB 	Bộ nhớ trong: 64 GB 		SIM: 1 Nano SIM, 1 eSIM 	Dung lượng pin: 3190 mAh 
https://tiki.vn/dien-thoai-iphone-xs-max-64gb-hang-chinh-hang-p4538569.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS Max 64GB - Hàng Chính Hãng	Apple	Màn hình OLED 6.5 inch Màn hình viền siêu mỏng, khung thép không rỉ 	Hệ điều hành: iOS 12 chính thức 	Camera kép 12MP, camera trước 7MP xóa phông 		Chip xử lý: A12 Bionic 64-bit 7nm 	RAM: 4GB 			1 Nano SIM + 1 eSIM 	
https://tiki.vn/dien-thoai-samsung-galaxy-a50s-64gb-4gb-hang-chinh-hang-p29964500.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A50s (64GB/4GB) - Hàng Chính Hãng	Samsung	Màn hình: 6.4” Super AMOLED, chuẩn điện ảnh 19.5:9 Infinity-U FHD+ Mật, Bảo mật vân tay dưới màn hình 		Camera Trước: 32MP (F2.0) 	Camera Sau: 48MP (F2.0) + 5MP (F2.2) + 8MP (F2.2) 	CPU: Exynos 9610 Octa Core 2.3GHz 	RAM: 4GB 	Bộ Nhớ: 64GB 			Pin: 4000 mAh 
https://tiki.vn/dien-thoai-samsung-galaxy-a10s-32gb-2gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p29396058.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A10s (32GB/2GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung	Màn hình: 6.2 inch HD+ PLS TFT LCD 		Camera Trước: 5MP 	Camera Sau : 13.0 MP + 2.0 MP 	CPU: Exynos 7884 8 nhân 	RAM: 2GB 	Bộ Nhớ: 32GB 			
https://tiki.vn/dien-thoai-vivo-v15-hang-chinh-hang-p10759690.html?src=category-page-1789.1795&2hi=1	Điện Thoại Vivo V15 -  Hàng Chính Hãng	Vivo	Màn hình: 6.53 inch FHD+ (1080 x 2340) 		Camera Trước: 32MP f/2.0 	Camera Sau: 24MP DP (12MP) f/1.78 + 8MP f/2.2 + 5MP f/2.4 (3 Camera) 	CPU: MTK Helio P70, 8 nhân (2.1GHz) 	RAM: 6GB 	Bộ Nhớ: 128GB 		SIM tương thích: 2 Nano SIM 	
https://tiki.vn/dien-thoai-samsung-galaxy-a30-32gb-3gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p19351190.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy A30 (32GB/3GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung	Thiết kế: Nguyên khối, màn hình vô cực Màn hình: 6.4” FHD+ (1080x2220) super AMOLED 		Camera Trước: 16P FF (F1.9) 	Camera Sau: 16MP (F1.9) + 5MP (F2.2) 	CPU: Exynos 7885 8 nhân 64-bit 	RAM: 3GB 	Bộ Nhớ: 32GB 			
